ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10784	"ENSG00000111581.5"	"NUP107"	chr12	+	69126416	69126519	69126416	69126492	69127231	69127392	10784	39,54	0,1	80,96	0,0	125	99	0.249138069538	1.0	1.0,0.977	1.0,1.0	-0.012
10786	"ENSG00000111581.5"	"NUP107"	chr12	+	69083312	69083436	69083312	69083399	69084382	69084526	10786	4,4	5,1	1,2	1,1	135	99	0.966310075923	1.0	0.37,0.746	0.423,0.595	0.049
10787	"ENSG00000111581.5"	"NUP107"	chr12	+	69083312	69083436	69083312	69083399	69084410	69084526	10787	4,5	206,98	2,1	136,125	135	99	0.247581448744	1.0	0.014,0.036	0.011,0.006	0.016
10791	"ENSG00000111581.5"	"NUP107"	chr12	+	69085747	69085892	69085747	69085843	69090598	69090702	10791	158,97	0,1	28,25	0,0	147	99	0.477468488582	1.0	1.0,0.985	1.0,1.0	-0.008
10792	"ENSG00000111581.5"	"NUP107"	chr12	+	69107543	69107778	69107543	69107588	69109406	69109520	10792	15,8	150,81	0,1	10,9	197	99	0.448367760811	1.0	0.048,0.047	0.0,0.053	0.021
10799	"ENSG00000143933.12"	"CALM2"	chr2	-	47389657	47389801	47389765	47389801	47389424	47389531	10799	3338,1702	2,4	446,535	0,0	197	99	1	1.0	0.999,0.995	1.0,1.0	-0.003
107	"ENSG00000171163.11"	"ZNF692"	chr1	-	249152329	249152520	249152344	249152520	249152026	249152058	107	5,5	0,1	1,1	0,0	113	99	1	1.0	1.0,0.814	1.0,1.0	-0.093
10801	"ENSG00000143933.12"	"CALM2"	chr2	-	47389657	47389801	47389664	47389801	47389424	47389531	10801	3338,1702	1,0	135,109	0,0	105	99	1	1.0	1.0,1.0	1.0,1.0	0.0
10802	"ENSG00000143933.12"	"CALM2"	chr2	-	47389657	47389801	47389730	47389801	47389424	47389531	10802	3338,1702	12,0	135,109	0,0	171	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
10805	"ENSG00000143933.12"	"CALM2"	chr2	-	47389424	47389559	47389531	47389559	47388861	47388997	10805	2960,1483	4,2	118,92	0,0	197	99	1	1.0	0.997,0.997	1.0,1.0	-0.003
10806	"ENSG00000159082.13"	"SYNJ1"	chr21	-	34058057	34058227	34058185	34058227	34056347	34056429	10806	14,8	3,0	1,2	0,0	197	99	1	1.0	0.701,1.0	1.0,1.0	-0.149
10811	"ENSG00000172375.8"	"C2CD2L"	chr11	+	118981972	118982123	118981972	118982084	118982230	118983102	10811	1,3	103,81	0,0	46,49	137	99	0.553796972587	1.0	0.007,0.026	0.0,0.0	0.017
10812	"ENSG00000096092.5"	"TMEM14A"	chr6	+	52535906	52536043	52535906	52535973	52541884	52541970	10812	21,21	0,0	24,17	1,1	168	99	1	1.0	1.0,1.0	0.934,0.909	0.079
10815	"ENSG00000007376.3"	"RPUSD1"	chr16	-	837353	837477	837396	837477	837076	837179	10815	11,17	0,0	20,17	1,0	141	99	1	1.0	1.0,1.0	0.934,1.0	0.033
10816	"ENSG00000007376.3"	"RPUSD1"	chr16	-	837067	837179	837076	837179	836826	836928	10816	2,3	8,12	3,2	11,9	107	99	0.986361713519	1.0	0.188,0.188	0.201,0.171	0.002
10817	"ENSG00000268465.1"	"CTC-273B12.7"	chr19	+	48973609	48973757	48973609	48973728	48973859	48973926	10817	81,84	0,1	77,61	1,1	127	99	0.551128401105	1.0	1.0,0.985	0.984,0.979	0.011
10819	"ENSG00000134882.11"	"UBAC2"	chr13	+	100020040	100020160	100020040	100020094	100037481	100038688	10819	53,37	2,0	3,3	0,0	164	99	1	1.0	0.941,1.0	1.0,1.0	-0.03
1081	"ENSG00000182518.9"	"FAM104B"	chrX	-	55187188	55187374	55187267	55187374	55185561	55185661	1081	1,2	1,0	1,0	0,0	177	99	1	1.0	0.359,1.0	1.0,NA	-0.321
10825	"ENSG00000198721.8"	"ECI2"	chr6	-	4135608	4135798	4135744	4135798	4133782	4133945	10825	1,0	19,53	0,0	37,35	197	99	0.613644497585	1.0	0.026,0.0	0.0,0.0	0.013
10834	"ENSG00000180376.12"	"CCDC66"	chr3	+	56600621	56600787	56600621	56600768	56600977	56601081	10834	27,28	16,9	32,26	16,12	117	99	0.883165407293	1.0	0.588,0.725	0.629,0.647	0.018
10835	"ENSG00000180376.12"	"CCDC66"	chr3	+	56591215	56591291	56591215	56591262	56592873	56592938	10835	29,13	0,0	19,16	1,1	127	99	0.52461930215	1.0	1.0,1.0	0.937,0.926	0.069
10836	"ENSG00000180376.12"	"CCDC66"	chr3	+	56591188	56591291	56591188	56591281	56592873	56592938	10836	4,1	35,28	1,1	33,27	108	99	0.458157108594	1.0	0.095,0.032	0.027,0.033	0.034
10840	"ENSG00000130023.11"	"ERMARD"	chr6	+	170176610	170176769	170176610	170176765	170181425	170181612	10840	28,10	2,0	5,6	0,0	102	99	1	1.0	0.931,1.0	1.0,1.0	-0.034
10841	"ENSG00000173226.12"	"IQCB1"	chr3	-	121553716	121553863	121553812	121553863	121553237	121553326	10841	1,1	9,27	0,0	14,11	194	99	0.524361318918	1.0	0.054,0.019	0.0,0.0	0.036
10843	"ENSG00000173226.12"	"IQCB1"	chr3	-	121553720	121553926	121553812	121553926	121553237	121553326	10843	1,1	34,31	0,0	17,12	190	99	0.547706440157	1.0	0.015,0.017	0.0,0.0	0.016
10844	"ENSG00000173226.12"	"IQCB1"	chr3	-	121491354	121491583	121491403	121491583	121488840	121489421	10844	1,0	186,76	0,0	28,39	147	99	1	1.0	0.004,0.0	0.0,0.0	0.002
10845	"ENSG00000173226.12"	"IQCB1"	chr3	-	121553095	121553326	121553237	121553326	121547707	121547819	10845	3,2	72,52	0,0	17,18	197	99	0.425402649851	1.0	0.021,0.019	0.0,0.0	0.02
10846	"ENSG00000173226.12"	"IQCB1"	chr3	-	121508919	121509062	121508943	121509062	121507130	121507279	10846	148,64	1,0	5,4	0,0	122	99	1	1.0	0.992,1.0	1.0,1.0	-0.004
10849	"ENSG00000059145.14"	"UNKL"	chr16	-	1417092	1417320	1417242	1417320	1413205	1416396	10849	8,6	0,2	7,4	2,2	197	99	0.483813654947	1.0	1.0,0.601	0.638,0.501	0.231
1084	"ENSG00000182518.9"	"FAM104B"	chrX	-	55185558	55185661	55185561	55185661	55172613	55172744	1084	13,23	73,54	16,13	63,50	101	99	0.780472953971	1.0	0.149,0.295	0.199,0.203	0.021
10850	"ENSG00000059145.14"	"UNKL"	chr16	-	1419934	1420358	1420130	1420358	1417665	1417859	10850	1,1	30,16	0,0	19,16	197	99	0.92713946196	1.0	0.016,0.03	0.0,0.0	0.023
10851	"ENSG00000059145.14"	"UNKL"	chr16	-	1429533	1429684	1429549	1429684	1421519	1421612	10851	6,13	0,2	10,8	0,0	114	99	1	1.0	1.0,0.85	1.0,1.0	-0.075
10852	"ENSG00000059145.14"	"UNKL"	chr16	-	1429549	1429687	1429594	1429687	1421519	1421612	10852	0,2	1,0	0,0	1,1	143	99	1	1.0	0.0,1.0	0.0,0.0	0.5
10855	"ENSG00000188786.9"	"MTF1"	chr1	-	38322922	38323381	38323247	38323381	38305591	38305830	10855	24,35	27,13	8,7	0,0	197	99	1	1.0	0.309,0.575	1.0,1.0	-0.558
10857	"ENSG00000188786.9"	"MTF1"	chr1	-	38301234	38301416	38301342	38301416	38300750	38300887	10857	2,1	170,86	0,0	2,2	197	99	1	1.0	0.006,0.006	0.0,0.0	0.006
10858	"ENSG00000188786.9"	"MTF1"	chr1	-	38289288	38289484	38289381	38289484	38287792	38288388	10858	2,0	119,71	0,0	1,2	191	99	1	1.0	0.009,0.0	0.0,0.0	0.004
10859	"ENSG00000066136.15"	"NFYC"	chr1	+	41213205	41213325	41213205	41213277	41215244	41215358	10859	0,4	124,82	0,0	20,24	146	99	0.352155307419	1.0	0.0,0.032	0.0,0.0	0.016
1085	"ENSG00000159111.8"	"MRPL10"	chr17	-	45904002	45904247	45904072	45904247	45900637	45901824	1085	163,100	1,0	5,3	0,0	168	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
10861	"ENSG00000142327.7"	"RNPEPL1"	chr2	+	241508277	241508531	241508277	241508495	241511839	241511980	10861	5,0	0,0	28,22	0,1	134	99	1	1.0	1.0,NA	1.0,0.942	0.029
10864	"ENSG00000005889.11"	"ZFX"	chrX	+	24227016	24227216	24227016	24227157	24228309	24234206	10864	7,2	95,57	0,0	6,7	157	99	1	1.0	0.044,0.022	0.0,0.0	0.033
10865	"ENSG00000265257.1"	"RP11-21J18.1"	chr18	+	9122458	9122679	9122458	9122609	9124871	9124981	10865	2148,1320	0,2	401,338	0,0	168	99	1	1.0	1.0,0.997	1.0,1.0	-0.002
10866	"ENSG00000265257.1"	"RP11-21J18.1"	chr18	+	9103089	9103322	9103089	9103187	9117835	9117901	10866	127,110	8,10	41,23	3,2	197	99	0.774451575797	1.0	0.889,0.847	0.873,0.852	0.005
10867	"ENSG00000265257.1"	"RP11-21J18.1"	chr18	+	9122510	9122679	9122510	9122674	9126828	9126905	10867	1263,812	2,0	103,90	0,0	103	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
10868	"ENSG00000265257.1"	"RP11-21J18.1"	chr18	+	9124871	9125115	9124871	9124994	9126828	9126905	10868	5,4	66,34	0,0	1,0	197	99	1	1.0	0.037,0.056	0.0,NA	0.046
10869	"ENSG00000265257.1"	"RP11-21J18.1"	chr18	+	9124871	9125115	9124871	9124981	9126828	9126905	10869	86,46	1146,590	1,1	64,53	197	99	0.119918354907	1.0	0.036,0.038	0.008,0.009	0.028
1086	"ENSG00000137509.6"	"PRCP"	chr11	-	82571018	82571159	82571056	82571159	82564218	82564320	1086	0,68	4,0	23,28	0,0	136	99	0.311072523194	1.0	0.0,1.0	1.0,1.0	-0.5
10874	"ENSG00000225484.2"	"RP11-773D16.1"	chr10	-	81568518	81568719	81568618	81568719	81565794	81565878	10874	11,9	1,0	4,2	0,0	197	99	1	1.0	0.847,1.0	1.0,1.0	-0.077
10875	"ENSG00000140326.8"	"CDAN1"	chr15	-	43028072	43028276	43028242	43028276	43027707	43027877	10875	33,40	0,0	29,23	1,1	197	99	0.379469221181	1.0	1.0,1.0	0.936,0.92	0.072
10878	"ENSG00000140326.8"	"CDAN1"	chr15	-	43022187	43022413	43022325	43022413	43021993	43022083	10878	1,0	0,12	0,0	3,4	197	99	0.0754057099758	1.0	1.0,0.0	0.0,0.0	0.5
10879	"ENSG00000140326.8"	"CDAN1"	chr15	-	43027657	43027877	43027707	43027877	43027458	43027572	10879	1,0	52,35	0,0	2,2	148	99	1	1.0	0.013,0.0	0.0,0.0	0.006
1087	"ENSG00000136451.4"	"VEZF1"	chr17	-	56062614	56062826	56062625	56062826	56060059	56060754	1087	11,15	0,1	0,1	0,0	109	99	1	1.0	1.0,0.932	NA,1.0	-0.034
10880	"ENSG00000140326.8"	"CDAN1"	chr15	-	43019818	43020010	43019865	43020010	43018507	43018615	10880	15,11	5,3	15,9	1,0	145	99	0.0997312205905	1.0	0.672,0.715	0.911,1.0	-0.262
10881	"ENSG00000140326.8"	"CDAN1"	chr15	-	43020352	43020465	43020401	43020465	43020152	43020231	10881	1,0	29,24	0,0	3,4	147	99	1	1.0	0.023,0.0	0.0,0.0	0.011
10883	"ENSG00000140326.8"	"CDAN1"	chr15	-	43023122	43023269	43023268	43023269	43022795	43022962	10883	60,29	1,0	4,5	0,0	197	99	1	1.0	0.968,1.0	1.0,1.0	-0.016
10884	"ENSG00000140326.8"	"CDAN1"	chr15	-	43023122	43023269	43023160	43023269	43022795	43022962	10884	22,36	5,2	19,12	1,1	136	99	0.601708798234	1.0	0.762,0.929	0.933,0.897	-0.07
10885	"ENSG00000140365.11"	"COMMD4"	chr15	+	75630695	75630846	75630695	75630761	75630986	75631026	10885	4,34	29,8	8,9	42,53	183	99	0.0643760557935	1.0	0.069,0.697	0.093,0.084	0.294
10886	"ENSG00000140365.11"	"COMMD4"	chr15	+	75630402	75630761	75630402	75630474	75630986	75631026	10886	73,43	4,5	65,58	5,4	197	99	0.945719607491	1.0	0.902,0.812	0.867,0.879	-0.016
10887	"ENSG00000140365.11"	"COMMD4"	chr15	+	75630402	75630479	75630402	75630474	75630695	75630761	10887	1,0	6,0	0,0	23,31	103	99	1	1.0	0.138,NA	0.0,0.0	0.138
10888	"ENSG00000140365.11"	"COMMD4"	chr15	+	75628426	75628816	75628426	75628562	75630402	75630488	10888	22,9	0,0	1,1	1,1	197	99	1	1.0	1.0,1.0	0.334,0.334	0.666
1088	"ENSG00000165288.10"	"BRWD3"	chrX	-	79978060	79978286	79978128	79978286	79974987	79975155	1088	22,5	1,0	8,8	0,0	166	99	1	1.0	0.929,1.0	1.0,1.0	-0.035
10890	"ENSG00000108788.7"	"MLX"	chr17	+	40719089	40719346	40719089	40719184	40719636	40719673	10890	9,14	81,62	8,6	79,58	197	99	0.255951677183	1.0	0.053,0.102	0.048,0.049	0.029
10891	"ENSG00000108788.7"	"MLX"	chr17	+	40721999	40722201	40721999	40722190	40723564	40725257	10891	93,69	0,0	91,100	1,1	109	99	0.463435323047	1.0	1.0,1.0	0.988,0.989	0.012
10892	"ENSG00000108788.7"	"MLX"	chr17	+	40719089	40719346	40719089	40719184	40720854	40720961	10892	3,0	4,0	0,0	2,2	197	99	1	1.0	0.274,NA	0.0,0.0	0.274
10895	"ENSG00000032742.13"	"IFT88"	chr13	+	21264843	21265006	21264843	21264954	21265192	21265501	10895	3,0	22,14	0,0	4,7	150	99	1	1.0	0.083,0.0	0.0,0.0	0.042
10897	"ENSG00000205581.6"	"HMGN1"	chr21	-	40719304	40719409	40719372	40719409	40717071	40717200	10897	66,69	0,0	89,65	2,1	166	99	0.403428581575	1.0	1.0,1.0	0.964,0.975	0.03
10898	"ENSG00000205581.6"	"HMGN1"	chr21	-	40720347	40720503	40720470	40720503	40717071	40717200	10898	23,11	1,2	1,1	0,0	197	99	1	1.0	0.92,0.734	1.0,1.0	-0.173
10899	"ENSG00000205581.6"	"HMGN1"	chr21	-	40717755	40719218	40719172	40719218	40717071	40717200	10899	89,143	3,0	142,96	4,3	197	99	0.349522207069	1.0	0.937,1.0	0.947,0.941	0.025
1089	"ENSG00000165288.10"	"BRWD3"	chrX	-	79999530	79999752	79999611	79999752	79991486	79991587	1089	8,4	1,0	1,1	0,0	179	99	1	1.0	0.816,1.0	1.0,1.0	-0.092
10900	"ENSG00000205581.6"	"HMGN1"	chr21	-	40720347	40720503	40720470	40720503	40720217	40720265	10900	423,289	0,1	390,336	1,0	197	99	1	1.0	1.0,0.993	0.995,1.0	-0.001
10901	"ENSG00000205581.6"	"HMGN1"	chr21	-	40717064	40717200	40717071	40717200	40714571	40715085	10901	1,1	2047,1286	1,1	1940,1741	105	99	1	1.0	0.0,0.001	0.0,0.001	0.0
10903	"ENSG00000079313.7"	"REXO1"	chr19	-	1818677	1818842	1818704	1818842	1818480	1818594	10903	0,0	36,77	1,1	45,34	125	99	0.201782096589	1.0	0.0,0.0	0.017,0.023	-0.02
10909	"ENSG00000092010.10"	"PSME1"	chr14	+	24607722	24607777	24607722	24607769	24607944	24608176	10909	15,10	91,119	5,3	89,62	106	99	0.0864381409779	1.0	0.133,0.073	0.05,0.043	0.057
10910	"ENSG00000092010.10"	"PSME1"	chr14	+	24607553	24607612	24607553	24607608	24607682	24607769	10910	0,1	1,156	1,0	74,67	102	99	0.9211846722	1.0	0.0,0.006	0.013,0.0	-0.003
10912	"ENSG00000159069.9"	"FBXW5"	chr9	-	139836497	139836918	139836551	139836918	139835988	139836136	10912	84,99	4,4	118,78	6,3	152	99	0.948791209827	1.0	0.932,0.942	0.928,0.944	0.001
10913	"ENSG00000159069.9"	"FBXW5"	chr9	-	139836206	139836918	139836497	139836918	139835988	139836136	10913	5,7	84,99	5,3	118,78	197	99	0.357901056469	1.0	0.029,0.034	0.021,0.019	0.011
10914	"ENSG00000159069.9"	"FBXW5"	chr9	-	139836206	139836918	139836551	139836918	139835988	139836136	10914	5,7	4,4	5,3	6,3	197	99	0.429156639908	1.0	0.386,0.468	0.295,0.334	0.113
10916	"ENSG00000164144.10"	"ARFIP1"	chr4	+	153791904	153792094	153791904	153792000	153793603	153793716	10916	0,1	16,8	0,0	3,3	192	99	1	1.0	0.0,0.061	0.0,0.0	0.03
10917	"ENSG00000173905.4"	"GOLIM4"	chr3	-	167728530	167728611	167728547	167728611	167728022	167728206	10917	102,147	0,1	161,179	0,0	115	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
10919	"ENSG00000173905.4"	"GOLIM4"	chr3	-	167745515	167745625	167745577	167745625	167742715	167742883	10919	84,69	3,5	50,45	0,0	160	99	0.205001367623	1.0	0.945,0.895	1.0,1.0	-0.08
1091	"ENSG00000122008.11"	"POLK"	chr5	+	74869562	74869694	74869562	74869682	74872604	74872742	1091	61,43	0,4	4,4	0,0	110	99	1	1.0	1.0,0.906	1.0,1.0	-0.047
10921	"ENSG00000103852.8"	"TTC23"	chr15	-	99789375	99790004	99789826	99790004	99768737	99768937	10921	0,2	0,1	0,0	0,1	197	99	1	1.0	NA,0.501	NA,0.0	0.501
10923	"ENSG00000118412.8"	"CASP8AP2"	chr6	+	90566802	90566955	90566802	90566918	90571844	90572512	10923	0,2	21,18	0,0	1,1	135	99	1	1.0	0.0,0.075	0.0,0.0	0.037
10926	"ENSG00000103152.7"	"MPG"	chr16	+	133033	133255	133033	133202	135399	135839	10926	132,70	1,0	97,83	0,0	151	99	0.658683901777	1.0	0.989,1.0	1.0,1.0	-0.006
10928	"ENSG00000164111.10"	"ANXA5"	chr4	-	122607375	122607527	122607442	122607527	122605831	122605926	10928	1,0	217,109	0,0	11,10	165	99	0.257299926729	1.0	0.003,0.0	0.0,0.0	0.002
10929	"ENSG00000164111.10"	"ANXA5"	chr4	-	122602743	122602916	122602825	122602916	122599506	122599649	10929	2,0	472,223	0,0	14,14	180	99	0.601164880817	1.0	0.002,0.0	0.0,0.0	0.001
10931	"ENSG00000164111.10"	"ANXA5"	chr4	-	122604463	122604632	122604518	122604632	122602825	122602916	10931	3,1	467,215	0,0	59,60	153	99	1	1.0	0.004,0.003	0.0,0.0	0.004
10932	"ENSG00000164111.10"	"ANXA5"	chr4	-	122590708	122590913	122590756	122590913	122589400	122589682	10932	4,5	338,207	0,0	88,88	146	99	0.498001028334	1.0	0.008,0.016	0.0,0.0	0.012
10933	"ENSG00000164111.10"	"ANXA5"	chr4	-	122599501	122599691	122599569	122599691	122599048	122599105	10933	0,1	295,140	0,0	8,7	166	99	0.135112277754	1.0	0.0,0.004	0.0,0.0	0.002
10935	"ENSG00000164111.10"	"ANXA5"	chr4	-	122599506	122599649	122599569	122599649	122599048	122599105	10935	2,1	184,276	0,0	87,97	161	99	1	1.0	0.007,0.002	0.0,0.0	0.005
10936	"ENSG00000164111.10"	"ANXA5"	chr4	-	122605748	122605960	122605831	122605960	122604518	122604632	10936	5,2	104,190	0,0	43,53	181	99	0.463865937514	1.0	0.026,0.006	0.0,0.0	0.016
10937	"ENSG00000251136.4"	"RP11-37B2.1"	chr8	-	90737733	90737869	90737745	90737869	90736856	90737194	10937	1,1	42,27	3,2	40,21	110	99	0.322427364879	1.0	0.021,0.032	0.063,0.079	-0.045
1093	"ENSG00000166889.13"	"PATL1"	chr11	-	59426724	59426942	59426790	59426942	59426338	59426419	1093	115,49	1,0	6,5	0,0	164	99	1	1.0	0.986,1.0	1.0,1.0	-0.007
10940	"ENSG00000070756.9"	"PABPC1"	chr8	-	101717816	101717901	101717882	101717901	101717153	101717284	10940	2453,1367	7,0	247,203	0,0	164	99	1	1.0	0.995,1.0	1.0,1.0	-0.002
10941	"ENSG00000070756.9"	"PABPC1"	chr8	-	101727689	101727829	101727698	101727829	101725314	101725409	10941	2665,1541	119,64	2797,2308	98,76	107	99	0.106397519378	1.0	0.954,0.957	0.964,0.966	-0.009
10943	"ENSG00000070756.9"	"PABPC1"	chr8	-	101716507	101716642	101716524	101716642	101715143	101715587	10943	29,16	4807,3101	21,17	7194,5832	115	99	1	1.0	0.005,0.004	0.003,0.003	0.002
10944	"ENSG00000070756.9"	"PABPC1"	chr8	-	101724879	101725017	101724948	101725017	101724589	101724685	10944	2343,1362	3,0	753,677	0,0	167	99	1	1.0	0.998,1.0	1.0,1.0	-0.001
10946	"ENSG00000070756.9"	"PABPC1"	chr8	-	101724803	101725017	101724879	101725017	101724589	101724685	10946	5,2	2343,1362	0,0	1267,1188	174	99	1	1.0	0.001,0.001	0.0,0.0	0.001
10947	"ENSG00000070756.9"	"PABPC1"	chr8	-	101730000	101730508	101730314	101730508	101727689	101727829	10947	3375,1945	0,2	1965,2017	0,0	197	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
10948	"ENSG00000070756.9"	"PABPC1"	chr8	-	101721686	101721959	101721767	101721959	101721360	101721451	10948	6756,3112	0,0	5138,4647	1,0	179	99	1	1.0	1.0,1.0	1.0,1.0	0.0
10949	"ENSG00000070756.9"	"PABPC1"	chr8	-	101721686	101721959	101721773	101721959	101721360	101721451	10949	5241,3295	1,1	5698,5080	0,0	185	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
10953	"ENSG00000070756.9"	"PABPC1"	chr8	-	101730410	101730508	101730458	101730508	101730000	101730116	10953	43,39	45,30	49,33	35,23	146	99	0.332243037251	1.0	0.393,0.469	0.487,0.493	-0.059
10954	"ENSG00000070756.9"	"PABPC1"	chr8	-	101717153	101717334	101717236	101717334	101716524	101716618	10954	2800,1627	13,8	1645,2845	0,0	181	99	1	1.0	0.992,0.991	1.0,1.0	-0.008
10955	"ENSG00000125454.7"	"SLC25A19"	chr17	-	73279503	73279674	73279514	73279674	73274318	73274416	10955	0,14	1,0	9,19	0,0	109	99	0.245269675491	1.0	0.0,1.0	1.0,1.0	-0.5
10957	"ENSG00000125454.7"	"SLC25A19"	chr17	-	73284468	73284715	73284582	73284715	73282713	73282883	10957	27,17	9,7	31,29	14,11	197	99	0.743994113603	1.0	0.601,0.55	0.527,0.57	0.027
10958	"ENSG00000125454.7"	"SLC25A19"	chr17	-	73284578	73284715	73284582	73284715	73282713	73282883	10958	8,4	9,7	3,2	14,11	102	99	0.0537149518604	1.0	0.463,0.357	0.172,0.15	0.249
10962	"ENSG00000153046.13"	"CDYL"	chr6	+	4952499	4952643	4952499	4952607	4954131	4954744	10962	56,93	3,0	77,53	2,1	134	99	0.829288434613	1.0	0.932,1.0	0.966,0.975	-0.004
10964	"ENSG00000100425.14"	"BRD1"	chr22	-	50192205	50192334	50192220	50192334	50191452	50191765	10964	21,22	0,1	15,9	1,1	113	99	0.326937118375	1.0	1.0,0.951	0.929,0.887	0.068
10965	"ENSG00000100425.14"	"BRD1"	chr22	-	50192635	50192767	50192643	50192767	50192205	50192334	10965	17,9	0,1	2,3	0,0	106	99	1	1.0	1.0,0.894	1.0,1.0	-0.053
10966	"ENSG00000187961.9"	"KLHL17"	chr1	+	897008	897130	897008	897109	897205	897427	10966	78,35	1,6	45,32	3,2	119	99	0.755453975822	1.0	0.985,0.829	0.926,0.93	-0.021
10967	"ENSG00000187961.9"	"KLHL17"	chr1	+	899486	899560	899486	899547	899728	899910	10967	39,20	11,14	27,17	18,11	111	99	0.328098560314	1.0	0.76,0.56	0.572,0.58	0.084
10968	"ENSG00000187961.9"	"KLHL17"	chr1	+	899486	899560	899486	899547	899709	899910	10968	29,3	5,0	2,2	0,0	111	99	1	1.0	0.838,1.0	1.0,1.0	-0.081
10972	"ENSG00000071189.17"	"SNX13"	chr7	-	17838281	17838381	17838312	17838381	17836449	17836562	10972	2,0	54,29	0,0	20,20	129	99	0.542980536507	1.0	0.028,0.0	0.0,0.0	0.014
10973	"ENSG00000071189.17"	"SNX13"	chr7	-	17931122	17931306	17931168	17931306	17929985	17930107	10973	1,0	39,25	0,0	3,2	144	99	1	1.0	0.017,0.0	0.0,0.0	0.009
10975	"ENSG00000155906.12"	"RMND1"	chr6	-	151757509	151757689	151757580	151757689	151754289	151754365	10975	3,1	46,27	0,0	15,16	169	99	0.4252578358	1.0	0.037,0.021	0.0,0.0	0.029
10976	"ENSG00000155906.12"	"RMND1"	chr6	-	151757554	151757689	151757580	151757689	151754289	151754365	10976	5,8	26,26	3,3	33,26	124	99	0.119146035881	1.0	0.133,0.197	0.068,0.084	0.089
10977	"ENSG00000155906.12"	"RMND1"	chr6	-	151757509	151757689	151757554	151757689	151754289	151754365	10977	3,1	12,4	0,0	2,1	143	99	1	1.0	0.148,0.148	0.0,0.0	0.148
10978	"ENSG00000182796.8"	"TMEM198B"	chr12	+	56226742	56226909	56226742	56226822	56227230	56227325	10978	17,6	4,0	1,1	0,0	185	99	1	1.0	0.695,1.0	1.0,1.0	-0.153
1097	"ENSG00000159023.14"	"EPB41"	chr1	+	29438879	29439107	29438879	29438960	29442210	29442305	1097	9,13	268,300	7,6	221,253	197	99	0.418871082605	1.0	0.017,0.021	0.016,0.012	0.005
10981	"ENSG00000129083.8"	"COPB1"	chr11	-	14490881	14491109	14490992	14491109	14490216	14490406	10981	677,353	3,0	150,165	0,0	197	99	1	1.0	0.991,1.0	1.0,1.0	-0.004
10982	"ENSG00000129083.8"	"COPB1"	chr11	-	14490226	14490406	14490279	14490406	14487827	14487972	10982	721,410	2,0	21,22	0,0	151	99	0.172847857491	1.0	0.996,1.0	1.0,1.0	-0.002
10983	"ENSG00000129083.8"	"COPB1"	chr11	-	14490226	14490406	14490302	14490406	14487827	14487972	10983	721,410	1,0	21,22	0,0	174	99	0.134242857544	1.0	0.998,1.0	1.0,1.0	-0.001
10985	"ENSG00000129083.8"	"COPB1"	chr11	-	14502304	14502451	14502367	14502451	14501114	14501260	10985	570,305	1,0	39,36	0,0	161	99	0.481647221559	1.0	0.997,1.0	1.0,1.0	-0.002
10987	"ENSG00000129083.8"	"COPB1"	chr11	-	14502304	14502451	14502316	14502451	14501114	14501260	10987	570,305	2,0	21,20	0,0	110	99	0.293631115832	1.0	0.996,1.0	1.0,1.0	-0.002
10988	"ENSG00000129083.8"	"COPB1"	chr11	-	14515156	14515384	14515187	14515384	14512110	14512225	10988	5,0	311,167	0,0	78,89	129	99	0.848933420828	1.0	0.012,0.0	0.0,0.0	0.006
10989	"ENSG00000129083.8"	"COPB1"	chr11	-	14482569	14482768	14482731	14482768	14481753	14481843	10989	13,9	602,390	0,0	180,193	197	99	0.473939700464	1.0	0.011,0.011	0.0,0.0	0.011
10990	"ENSG00000129083.8"	"COPB1"	chr11	-	14501081	14501291	14501114	14501291	14498462	14498561	10990	1,0	457,218	0,0	25,24	131	99	1	1.0	0.002,0.0	0.0,0.0	0.001
10991	"ENSG00000129083.8"	"COPB1"	chr11	-	14486456	14486576	14486465	14486576	14482731	14482877	10991	330,178	4,2	133,127	0,0	107	99	0.333399658867	1.0	0.987,0.988	1.0,1.0	-0.012
1099	"ENSG00000159023.14"	"EPB41"	chr1	+	29423797	29424026	29423797	29423876	29424318	29424447	1099	27,20	2,1	3,3	0,0	197	99	1	1.0	0.872,0.91	1.0,1.0	-0.109
109	"ENSG00000168538.11"	"TRAPPC11"	chr4	+	184595865	184596023	184595865	184595965	184596316	184596390	109	2,3	44,33	1,1	43,27	156	99	0.527641959106	1.0	0.028,0.055	0.015,0.023	0.023
10	"ENSG00000166845.9"	"C18orf54"	chr18	+	51884286	51884445	51884286	51884344	51889140	51889291	10	3,6	0,2	3,2	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
